,image_number,label,label_d,label_d2,label_h,label_v
9454,667210,h,False,False,True,False
9455,843832,h,False,False,True,False
9456,386897,d2,False,True,False,False
9457,604289,d2,False,True,False,False
9458,377747,v,False,False,False,True
9459,255651,d,True,False,False,False
9460,876208,d2,False,True,False,False
9461,797369,h,False,False,True,False
9462,652550,v,False,False,False,True
9463,707363,d2,False,True,False,False
9464,330628,d2,False,True,False,False
9465,36560,d,True,False,False,False
9466,51328,d,True,False,False,False
9467,868715,h,False,False,True,False
9468,182176,d,True,False,False,False
9469,358938,h,False,False,True,False
9470,756720,h,False,False,True,False
9471,568340,d,True,False,False,False
9472,504238,d,True,False,False,False
9473,602436,v,False,False,False,True
9474,962489,d,True,False,False,False
9475,198792,d,True,False,False,False
9476,582242,v,False,False,False,True
9477,367950,h,False,False,True,False
9478,844904,v,False,False,False,True
9479,938826,h,False,False,True,False
9480,767245,h,False,False,True,False
9481,994218,h,False,False,True,False
9482,355763,d,True,False,False,False
9483,246526,d2,False,True,False,False
9484,440752,d,True,False,False,False
9485,201254,v,False,False,False,True
9486,381526,d2,False,True,False,False
9487,373941,d2,False,True,False,False
9488,907730,v,False,False,False,True
9489,933811,d,True,False,False,False
9490,5766,d2,False,True,False,False
9491,436894,v,False,False,False,True
9492,569763,h,False,False,True,False
9493,187151,h,False,False,True,False
9494,153006,d2,False,True,False,False
9495,176629,d2,False,True,False,False
9496,678870,v,False,False,False,True
9497,280964,d,True,False,False,False
9498,293564,d2,False,True,False,False
9499,863336,v,False,False,False,True
9500,734251,d2,False,True,False,False
9501,667978,h,False,False,True,False
9502,952235,d,True,False,False,False
9503,229461,h,False,False,True,False
9504,559238,h,False,False,True,False
9505,541404,d2,False,True,False,False
9506,911073,v,False,False,False,True
9507,615119,h,False,False,True,False
9508,837427,d,True,False,False,False
9509,497584,d2,False,True,False,False
9510,146298,d,True,False,False,False
9511,665987,d,True,False,False,False
9512,70388,h,False,False,True,False
9513,391945,d,True,False,False,False
9514,885862,h,False,False,True,False
9515,240401,v,False,False,False,True
9516,596269,d,True,False,False,False
9517,233334,v,False,False,False,True
9518,579148,v,False,False,False,True
9519,943167,d,True,False,False,False
9520,592947,d2,False,True,False,False
9521,183122,d,True,False,False,False
9522,627996,d2,False,True,False,False
9523,474974,h,False,False,True,False
9524,228880,h,False,False,True,False
9525,669109,d2,False,True,False,False
9526,598953,h,False,False,True,False
9527,881825,d,True,False,False,False
9528,1494,d,True,False,False,False
9529,462308,h,False,False,True,False
9530,219111,d,True,False,False,False
9531,637989,d,True,False,False,False
9532,919673,h,False,False,True,False
9533,327466,d,True,False,False,False
9534,649405,d,True,False,False,False
9535,435885,h,False,False,True,False
9536,747386,d,True,False,False,False
9537,373185,v,False,False,False,True
9538,784044,d,True,False,False,False
9539,57253,d2,False,True,False,False
9540,72028,h,False,False,True,False
9541,322266,d,True,False,False,False
9542,854130,h,False,False,True,False
9543,885461,v,False,False,False,True
9544,563212,h,False,False,True,False
9545,995268,h,False,False,True,False
9546,654975,d2,False,True,False,False
9547,688029,d,True,False,False,False
9548,813595,v,False,False,False,True
9549,149179,h,False,False,True,False
9550,116927,h,False,False,True,False
9551,275691,d,True,False,False,False
9552,352070,h,False,False,True,False
9553,98382,v,False,False,False,True
9554,510353,d,True,False,False,False
9555,228301,d2,False,True,False,False
9556,372559,v,False,False,False,True
9557,46185,v,False,False,False,True
9558,558872,v,False,False,False,True
9559,516802,d2,False,True,False,False
9560,516221,v,False,False,False,True
9561,559336,d2,False,True,False,False
9562,602078,v,False,False,False,True
9563,903039,h,False,False,True,False
9564,381931,d,True,False,False,False
9565,210676,d2,False,True,False,False
9566,595390,d2,False,True,False,False
9567,324311,d2,False,True,False,False
9568,816082,d,True,False,False,False
9569,135221,v,False,False,False,True
9570,745376,d2,False,True,False,False
9571,629511,h,False,False,True,False
9572,33697,d2,False,True,False,False
9573,490811,v,False,False,False,True
9574,472718,h,False,False,True,False
9575,356422,d,True,False,False,False
9576,376819,d2,False,True,False,False
9577,410455,d,True,False,False,False
9578,886498,d,True,False,False,False
9579,196638,h,False,False,True,False
9580,120174,d,True,False,False,False
9581,978485,d2,False,True,False,False
9582,982082,v,False,False,False,True
9583,823454,h,False,False,True,False
9584,168253,d,True,False,False,False
9585,946567,d,True,False,False,False
9586,477095,v,False,False,False,True
9587,573235,h,False,False,True,False
9588,838992,d,True,False,False,False
9589,493717,h,False,False,True,False
9590,350640,h,False,False,True,False
9591,107494,h,False,False,True,False
9592,813286,h,False,False,True,False
9593,165742,d2,False,True,False,False
9594,962239,d,True,False,False,False
9595,736826,d,True,False,False,False
9596,418781,v,False,False,False,True
9597,161711,v,False,False,False,True
9598,547861,h,False,False,True,False
9599,659413,h,False,False,True,False
9600,845234,v,False,False,False,True
9601,668341,d,True,False,False,False
9602,630440,d2,False,True,False,False
9603,24143,d,True,False,False,False
9604,970996,d,True,False,False,False
9605,640126,d2,False,True,False,False
9606,113714,h,False,False,True,False
9607,911328,d2,False,True,False,False
9608,581392,d,True,False,False,False
9609,263777,v,False,False,False,True
9610,492265,h,False,False,True,False
9611,521720,d2,False,True,False,False
9612,751119,h,False,False,True,False
9613,372628,d,True,False,False,False
9614,369232,d,True,False,False,False
9615,535357,d2,False,True,False,False
9616,744002,v,False,False,False,True
9617,236639,d,True,False,False,False
9618,127852,v,False,False,False,True
9619,372690,h,False,False,True,False
9620,152788,d,True,False,False,False
9621,563421,d,True,False,False,False
9622,484705,d,True,False,False,False
9623,19681,d,True,False,False,False
9624,137068,d2,False,True,False,False
9625,456255,d2,False,True,False,False
9626,304861,v,False,False,False,True
9627,848221,v,False,False,False,True
9628,547026,v,False,False,False,True
9629,729104,d2,False,True,False,False
9630,920004,h,False,False,True,False
9631,435886,v,False,False,False,True
9632,951090,h,False,False,True,False
9633,573663,d,True,False,False,False
9634,79094,h,False,False,True,False
9635,125499,h,False,False,True,False
9636,280736,v,False,False,False,True
9637,367350,d,True,False,False,False
9638,359950,v,False,False,False,True
9639,202557,d,True,False,False,False
9640,970585,d,True,False,False,False
9641,463225,v,False,False,False,True
9642,477302,d2,False,True,False,False
9643,972776,h,False,False,True,False
9644,276112,h,False,False,True,False
9645,916709,d2,False,True,False,False
9646,870396,d,True,False,False,False
9647,987843,h,False,False,True,False
9648,228609,v,False,False,False,True
9649,865718,v,False,False,False,True
9650,30190,d2,False,True,False,False
9651,881395,d,True,False,False,False
9652,479976,v,False,False,False,True
9653,296000,d2,False,True,False,False
9654,563195,v,False,False,False,True
9655,286420,v,False,False,False,True
9656,768160,h,False,False,True,False
9657,646040,d2,False,True,False,False
9658,667984,v,False,False,False,True
9659,611214,h,False,False,True,False
9660,649402,v,False,False,False,True
9661,218079,v,False,False,False,True
9662,508991,d2,False,True,False,False
9663,746140,d,True,False,False,False
9664,954510,d2,False,True,False,False
9665,57525,d2,False,True,False,False
9666,704783,h,False,False,True,False
9667,408322,d2,False,True,False,False
9668,149748,d2,False,True,False,False
9669,576122,d2,False,True,False,False
9670,968305,d,True,False,False,False
9671,668336,d2,False,True,False,False
9672,927389,d,True,False,False,False
9673,235403,h,False,False,True,False
9674,938972,v,False,False,False,True
9675,367281,h,False,False,True,False
9676,582509,d,True,False,False,False
9677,364466,d2,False,True,False,False
9678,230788,h,False,False,True,False
9679,715474,v,False,False,False,True
9680,718456,d,True,False,False,False
9681,352446,v,False,False,False,True
9682,368828,h,False,False,True,False
9683,726084,d2,False,True,False,False
9684,466913,d2,False,True,False,False
9685,794743,d2,False,True,False,False
9686,501838,h,False,False,True,False
9687,32190,h,False,False,True,False
9688,996896,v,False,False,False,True
9689,545142,d,True,False,False,False
9690,913255,h,False,False,True,False
9691,377596,h,False,False,True,False
9692,288315,d2,False,True,False,False
9693,216485,h,False,False,True,False
9694,243318,d,True,False,False,False
9695,200792,d,True,False,False,False
9696,114170,d2,False,True,False,False
9697,259739,v,False,False,False,True
9698,346332,h,False,False,True,False
9699,137005,h,False,False,True,False
9700,360559,d,True,False,False,False
9701,550910,h,False,False,True,False
9702,687836,v,False,False,False,True
9703,985418,v,False,False,False,True
9704,860929,d2,False,True,False,False
9705,60809,h,False,False,True,False
9706,33509,d2,False,True,False,False
9707,400280,h,False,False,True,False
9708,824223,d2,False,True,False,False
9709,752540,d,True,False,False,False
9710,885438,v,False,False,False,True
9711,895470,d,True,False,False,False
9712,663362,d,True,False,False,False
9713,668107,h,False,False,True,False
9714,324492,v,False,False,False,True
9715,823973,v,False,False,False,True
9716,653135,h,False,False,True,False
9717,810367,d,True,False,False,False
9718,786122,d,True,False,False,False
9719,13766,h,False,False,True,False
9720,83839,h,False,False,True,False
9721,428250,d,True,False,False,False
9722,760683,v,False,False,False,True
9723,414571,d2,False,True,False,False
9724,987653,d2,False,True,False,False
9725,531440,d2,False,True,False,False
9726,61836,v,False,False,False,True
9727,438032,h,False,False,True,False
9728,999336,d,True,False,False,False
9729,736247,d,True,False,False,False
9730,320719,d2,False,True,False,False
9731,592566,d2,False,True,False,False
9732,264358,v,False,False,False,True
9733,141976,h,False,False,True,False
9734,888722,v,False,False,False,True
9735,528477,d,True,False,False,False
9736,619342,d,True,False,False,False
9737,880550,v,False,False,False,True
9738,427597,h,False,False,True,False
9739,103917,d2,False,True,False,False
9740,725680,v,False,False,False,True
9741,630207,v,False,False,False,True
9742,904642,h,False,False,True,False
9743,425162,d2,False,True,False,False
9744,849358,v,False,False,False,True
9745,701250,d2,False,True,False,False
9746,848592,d,True,False,False,False
9747,816059,d,True,False,False,False
9748,714636,h,False,False,True,False
9749,914599,v,False,False,False,True
9750,602226,h,False,False,True,False
9751,986773,h,False,False,True,False
9752,732704,d2,False,True,False,False
9753,627066,d2,False,True,False,False
9754,88176,d,True,False,False,False
9755,408218,v,False,False,False,True
9756,982939,d,True,False,False,False
9757,35169,v,False,False,False,True
9758,110295,d2,False,True,False,False
9759,238931,h,False,False,True,False
9760,349830,d2,False,True,False,False
9761,765381,v,False,False,False,True
9762,691420,h,False,False,True,False
9763,582546,d2,False,True,False,False
9764,467529,h,False,False,True,False
9765,478096,v,False,False,False,True
9766,978287,h,False,False,True,False
9767,973335,h,False,False,True,False
9768,895584,d,True,False,False,False
9769,101045,d,True,False,False,False
9770,315492,v,False,False,False,True
9771,249611,d,True,False,False,False
9772,4472,d,True,False,False,False
9773,290810,d,True,False,False,False
9774,26381,d2,False,True,False,False
9775,34033,d,True,False,False,False
9776,504037,d2,False,True,False,False
9777,943281,v,False,False,False,True
9778,920012,h,False,False,True,False
9779,858142,v,False,False,False,True
9780,746815,h,False,False,True,False
9781,594934,v,False,False,False,True
9782,43118,d,True,False,False,False
9783,877202,d2,False,True,False,False
9784,963555,h,False,False,True,False
9785,942317,v,False,False,False,True
9786,626437,d,True,False,False,False
9787,615772,v,False,False,False,True
9788,691213,d,True,False,False,False
9789,623877,h,False,False,True,False
9790,316355,h,False,False,True,False
9791,829211,v,False,False,False,True
9792,585124,d2,False,True,False,False
9793,444089,v,False,False,False,True
9794,372567,v,False,False,False,True
9795,916986,h,False,False,True,False
9796,699542,h,False,False,True,False
9797,711834,d,True,False,False,False
9798,103313,d,True,False,False,False
9799,24141,d2,False,True,False,False
9800,379588,d2,False,True,False,False
9801,945931,d2,False,True,False,False
9802,84686,d,True,False,False,False
9803,203833,d,True,False,False,False
9804,866926,v,False,False,False,True
9805,80855,d,True,False,False,False
9806,792525,d,True,False,False,False
